LOC107344163	1965
LOC107343819	4979
LOC107344562	38225
LOC107331023	5932
LOC107344650	6467
LOC107344747	1648
LOC107331123	710
LOC107331216	18924
LOC107344847	5580
LOC107344951	3432
LOC107331302	5957
LOC107331398	2835
LOC107331490	5115
LOC107331580	15866
LOC107345043	18311
LOC107331679	8057
LOC107331766	5665
LOC107345136	6408
LOC107331846	15136
LOC107345298	12098
LOC107331927	11205
LOC107332008	12180
LOC107345402	3635
LOC107345581	4166
LOC107332106	18133
LOC107345492	11104
LOC107332214	1709
LOC107332309	18598
LOC107345681	7966
LOC107345998	3112
LOC107345912	2148
LOC107332410	5700
LOC107346096	11193
LOC107346190	2096
LOC107346287	14964
LOC107332614	12609
LOC107346828	5093
LOC107346978	6329
LOC107332703	25083
LOC107347141	6943
LOC107347228	13117
LOC107332804	5404
LOC107347331	2585
LOC107347420	6144
LOC107347757	2551
LOC107332892	8657
LOC107347993	931
LOC107347559	12326
LOC107347848	3433
LOC107348055	5745
LOC107332991	3958
LOC107348146	3816
LOC107348238	4510
LOC107348326	9032
LOC107348418	1728
LOC107348481	1718
LOC107334881	2831
LOC107334943	3049
LOC107348640	8213
LOC107348541	7801
LOC107348729	7000
LOC107333091	2739
LOC107348903	2989
LOC107348816	1624
LOC107333187	1861
LOC107333278	18510
LOC107349001	3859
LOC107333359	21236
LOC107349194	2530
LOC107349099	6052
LOC107349287	11182
LOC107349616	20060
LOC107349437	6588
LOC107349801	3847
LOC107333462	3694
LOC107350182	2891
LOC107349516	16254
LOC107350023	3111
LOC107350114	1533
LOC107350411	20335
LOC107350570	2993
LOC107350509	2004
LOC107350247	5542
LOC107350632	6178
LOC107350884	26782
LOC107350788	3794
LOC107351119	7571
LOC107351210	2002
LOC107351477	3585
LOC107351313	9509
LOC107351572	4616
LOC107351800	3504
LOC107335045	509
LOC107333556	7158
LOC107333659	8108
LOC107352027	3121
LOC107352272	2232
LOC107333751	3578
LOC107352121	4432
LOC107352366	5605
LOC107333843	2692
LOC107352752	1320
LOC107352685	4901
LOC107352462	3055
LOC107333940	13155
LOC107352821	814
LOC107334035	8596
LOC107353053	16044
LOC107334116	431
LOC107353149	10076
LOC107352886	2861
LOC107353299	2850
LOC107335115	1051
LOC107334202	5556
LOC107353399	4131
LOC107353869	12228
LOC107353506	4997
LOC107353719	4294
LOC107353962	3922
LOC107354101	6427
LOC107354020	17367
LOC107354187	5298
LOC107334297	6839
LOC107354432	3213
LOC107354342	12116
LOC107354594	3068
LOC107334396	36053
LOC107334499	11664
LOC107354666	2884
LOC107334592	6321
LOC107354760	16980
LOC107355268	6226
LOC107355344	37482
LOC107355432	1867
LOC107355114	5462
LOC107355592	4350
LOC107355504	7125
LOC107329655	16766
LOC107330174	19825
LOC107329550	7571
LOC107329974	3187
LOC107330077	1811
LOC107329882	3980
LOC107330451	901
LOC107330346	3484
LOC107330243	13263
LOC107330555	2307
LOC107330843	6659
LOC107330634	7214
LOC107355925	3937
LOC107330730	9233
LOC107356012	2251
LOC107330939	3296
LOC107356099	13418
LOC107356199	2663
LOC107356302	28656
LOC107330984	3303
LOC107330955	6186
LOC107356405	18642
LOC107331012	14662
LOC107356503	111059
LOC107331005	14089
LOC107330994	1030
LOC107330997	9246
LOC107330976	7175
LOC107356598	27409
LOC107330963	6621
LOC107331020	1835
LOC107356682	5285
LOC107331028	3836
LOC107356775	18387
LOC107356874	1661
LOC107331039	3400
LOC107356968	10985
LOC107357064	5758
LOC107331062	10545
LOC107357160	15723
LOC107357260	34598
LOC107331079	18233
LOC107357356	8149
LOC107331104	1289
LOC107357462	17091
LOC107331051	2507
LOC107331115	1974
LOC107331124	6218
LOC107331150	508
LOC107331131	32063
LOC107331162	5360
LOC107331156	673
LOC107331190	593
LOC107331179	3989
LOC107331169	4317
LOC107331198	1960
LOC107357554	10189
LOC107357650	13170
LOC107357754	3271
LOC107331208	5136
LOC107331217	2930
LOC107357841	20088
LOC107331230	9175
LOC107331247	558
LOC107331237	4827
LOC107331222	5496
LOC107357933	18455
LOC107331259	2719
LOC107331297	52083
LOC107331279	5216
LOC107331268	35566
LOC107331287	2284
LOC107358036	5518
LOC107331357	3930
LOC107331371	2352
LOC107331379	5921
LOC107329146	1296
LOC107358138	836
LOC107358240	1124
LOC107358346	737
LOC107358449	389
LOC107358542	1883
LOC107358644	876
LOC107331384	3943
LOC107358744	955
LOC107331420	1567
LOC107331394	13761
LOC107331410	5377
LOC107326899	16003
LOC107327000	4716
LOC107331436	15194
LOC107331428	10575
LOC107327096	12229
LOC107331441	43395
LOC107327190	43227
LOC107331502	3063
LOC107331513	7727
LOC107331474	5453
LOC107327296	29701
LOC107327398	1968
LOC107331493	1091
LOC107331463	1808
LOC107331485	2917
LOC107327496	14685
LOC107327593	6850
LOC107331518	320
LOC107331524	16261
LOC107331537	3796
LOC107331544	5371
LOC107331562	2048
LOC107327690	16536
LOC107331573	9142
LOC107331591	4665
LOC107331724	12281
LOC107331738	60650
LOC107331767	14028
LOC107327789	2272
LOC107331601	90826
LOC107331649	72911
LOC107331786	2625
LOC107331793	45075
LOC107331853	1964
LOC107331861	815
LOC107327896	4969
LOC107331869	8417
LOC107327999	10469
LOC107328093	20342
LOC107331879	1401
LOC107329249	1758
LOC107331887	15211
LOC107331905	3751
LOC107331907	11492
LOC107331933	3573
LOC107331944	678
LOC107331952	1575
LOC107331920	9863
LOC107328180	5451
LOC107331960	22495
LOC107331971	4367
LOC107328276	41249
LOC107328372	887
LOC107331982	1145
LOC107331996	3422
LOC107328474	509
LOC107331998	4865
LOC107328574	1655
LOC107329349	189
LOC107328671	16386
LOC107332023	1619
LOC107332015	2934
LOC107329413	12019
LOC107332059	1154
LOC107332043	5875
LOC107332033	10560
LOC107328850	1964
LOC107328954	3276
LOC107329048	12587
LOC107332067	9367
LOC107332090	4714
LOC107332101	6787
LOC107332113	2870
LOC107329480	2930
LOC107332120	75616
LOC107332779	2013
LOC107332790	2055
LOC107332768	2405
LOC107332796	8369
LOC107332822	3489
LOC107332805	6883
LOC107332131	8399
LOC107332832	1669
LOC107332843	2124
LOC107332140	1590
LOC107332753	520
LOC107332152	620
LOC107332855	7696
LOC107332861	6929
LOC107332163	1272
LOC107332174	1105
LOC107332874	5487
LOC107332881	2519
LOC107332185	1204
LOC107332888	558
LOC107332195	1388
LOC107332907	899
Trnak-uuu	72
Trnak-uuu	72
LOC107332896	867
LOC107332206	2716
LOC107332218	2105
LOC107332915	1397
LOC107332227	3378
LOC107332926	1510
LOC107332937	1040
LOC107332231	2789
LOC107332696	672
LOC107332243	13486
LOC107332253	752
LOC107332949	3261
LOC107332944	4002
LOC107332262	608
LOC107332966	890
LOC107332996	4834
LOC107333004	291
LOC107332986	1180
LOC107333017	1343
LOC107333009	298
LOC107332976	6721
LOC107332273	19042
LOC107332280	77053
LOC107332292	794
LOC107332301	30883
LOC107332313	962
LOC107332324	1427
Trnar-acg	73
LOC107333024	2908
LOC107332719	507
LOC107332708	1223
LOC107332334	1195
LOC107332345	2473
LOC107333035	1708
LOC107332356	1453
LOC107333045	10818
LOC107333056	1918
LOC107332366	527
LOC107332727	1414
LOC107332374	15376
LOC107333065	6202
LOC107333082	1663
LOC107333092	1762
LOC107332392	9409
LOC107333117	1062
LOC107332402	24925
LOC107333108	1578
LOC107333098	5423
LOC107333125	4004
LOC107333142	10306
LOC107333150	8600
LOC107332414	8749
LOC107333166	3466
LOC107333162	6677
LOC107333197	3569
LOC107332425	706
LOC107333208	11724
LOC107333177	2989
LOC107333188	3263
LOC107333221	6880
LOC107333239	3601
LOC107332436	5433
LOC107333230	5487
LOC107332447	1871
LOC107333249	6230
LOC107333400	1128
LOC107333390	893
LOC107333371	4013
LOC107333257	17201
LOC107333380	3073
LOC107333318	2670
LOC107333360	2362
LOC107332456	18243
LOC107333342	5039
LOC107333271	33825
LOC107333349	1803
LOC107333335	4956
LOC107333411	12149
LOC107333326	2005
LOC107333303	12012
LOC107333282	13861
LOC107333419	2773
LOC107333446	4353
LOC107333428	8698
LOC107333458	1274
LOC107333467	7402
LOC107333486	1464
LOC107333437	3592
LOC107332465	14274
LOC107333491	14179
LOC107332474	12870
LOC107333502	5393
LOC107332482	2368
LOC107332735	2110
LOC107332745	1170
LOC107333512	14055
LOC107333521	8333
LOC107332492	23551
LOC107333540	2793
LOC107333529	2651
LOC107333564	2002
LOC107333573	1094
LOC107333584	4642
LOC107332503	3468
LOC107332514	6027
LOC107333618	1169
LOC107332525	2226
LOC107332535	3607
LOC107333642	2368
LOC107333625	20179
LOC107333654	1227
LOC107333663	7170
LOC107333674	46297
LOC107333705	3909
LOC107333726	8392
LOC107333785	1550
Trnar-ccu	100
LOC107332546	1546
LOC107332556	779
LOC107333770	8809
LOC107333698	12051
LOC107333716	9675
LOC107333744	13895
LOC107333793	289
LOC107333777	7337
LOC107332567	2327
LOC107332577	8885
LOC107333817	1501
LOC107333800	7525
LOC107333828	6003
LOC107332587	3990
LOC107333873	8628
LOC107333839	13241
LOC107333863	1693
LOC107333852	5461
LOC107333915	3606
LOC107333880	9153
LOC107333896	3290
LOC107333904	2753
LOC107332606	17784
LOC107333941	1259
LOC107333923	9448
LOC107333934	9172
LOC107333953	3224
LOC107333961	1885
LOC107332618	4165
LOC107333979	1337
LOC107333987	22869
LOC107332637	2815
LOC107333993	22090
LOC107332665	815
LOC107332749	1001
LOC107332674	29068
LOC107332684	23253
LOC107334012	8997
Trnat-ggu	72
LOC107334022	5446
LOC107334055	40685
LOC107334065	2191
LOC107334554	90538
LOC107334794	17256
LOC107334813	256
LOC107334715	6800
LOC107334655	20984
LOC107334686	3325
LOC107334072	13801
LOC107334787	851
LOC107334753	4080
LOC107334078	11279
LOC107334621	16969
LOC107334762	13609
LOC107334801	11151
LOC107334744	4552
LOC107334733	5087
LOC107334086	6031
LOC107334775	1761
LOC107334570	39493
LOC107334096	7026
LOC107334722	11324
LOC107334695	3996
LOC107334704	2147
LOC107334103	17016
LOC107334113	26413
LOC107334839	5288
LOC107334821	7454
LOC107334847	651
LOC107334854	6944
LOC107334876	8457
LOC107334893	3129
LOC107334911	18294
LOC107334944	14668
LOC107334123	5515
LOC107334968	918
LOC107334978	3748
LOC107334960	4603
LOC107334985	4054
LOC107334525	2714
LOC107335017	9989
LOC107334134	10855
LOC107335028	1779
LOC107335046	3285
LOC107335035	2966
LOC107335056	1951
LOC107334143	23913
LOC107335064	2056
LOC107335076	3293
LOC107335085	3287
LOC107335097	230
LOC107335104	4686
LOC107334149	7824
LOC107335116	12461
LOC107335134	4774
LOC107335139	1379
LOC107334158	7753
LOC107334166	9311
LOC107335140	3443
LOC107335150	16695
LOC107335161	1483
LOC107335171	6706
LOC107335191	3621
LOC107335182	3675
LOC107334173	29758
LOC107335224	6132
LOC107335249	5670
LOC107335198	33214
LOC107335239	1883
LOC107335214	4226
LOC107335207	6916
LOC107334182	2067
LOC107335260	7899
LOC107334188	3820
LOC107334197	24233
LOC107335268	3535
LOC107335277	3213
LOC107334535	2458
LOC107335292	1401
LOC107334209	4363
LOC107335299	1289
LOC107335280	5445
LOC107335306	3646
LOC107334220	27701
LOC107335321	5472
LOC107335331	10879
LOC107334229	2985
LOC107335339	10429
LOC107335353	4172
LOC107335364	4510
LOC107335342	3807
LOC107334239	2501
LOC107335372	2410
LOC107335387	24141
LOC107335381	3666
LOC107335395	3037
LOC107334243	5203
LOC107335421	7768
LOC107335410	12214
LOC107334545	1327
LOC107335458	6872
LOC107335447	14130
LOC107334249	49165
LOC107335434	17839
LOC107334260	3076
LOC107335469	3249
LOC107334271	8524
LOC107334282	10786
LOC107335486	16544
LOC107335496	18689
LOC107335514	4361
LOC107335505	3399
LOC107334292	8773
LOC107335540	1815
LOC107335523	2998
LOC107334303	6046
LOC107334316	7460
LOC107335551	17030
LOC107335614	17874
LOC107335622	12357
LOC107334323	14925
LOC107335641	6615
LOC107335630	7186
LOC107334333	10112
LOC107335650	1440
LOC107335661	12034
LOC107335686	1859
LOC107335695	3468
LOC107335707	4165
LOC107335838	2956
LOC107335844	1641
LOC107335820	3388
LOC107335854	15815
LOC107335767	5620
LOC107335733	7207
LOC107335714	6962
LOC107334344	3851
LOC107335724	16337
LOC107335809	1985
LOC107334355	27543
LOC107335793	4311
LOC107335851	2152
LOC107335831	2170
LOC107335754	3783
LOC107335859	4036
LOC107335867	5164
LOC107335876	4872
LOC107334365	21965
LOC107334376	10096
LOC107335893	1267
LOC107334385	804
LOC107334392	5629
LOC107335918	23608
LOC107335908	3612
LOC107335901	4382
LOC107335927	6443
LOC107334403	3016
LOC107334414	9106
LOC107335952	2960
LOC107335938	2718
LOC107335963	5231
LOC107335973	3331
LOC107335980	4536
LOC107335998	1224
LOC107335988	8959
LOC107334425	4605
LOC107334431	19192
LOC107336005	6642
LOC107334440	8523
LOC107336014	3212
LOC107336023	16196
LOC107334450	1389
LOC107334461	5617
LOC107336091	3994
LOC107336075	4801
LOC107336101	1664
LOC107334472	35330
LOC107334484	13297
LOC107336108	18853
LOC107336145	6526
LOC107336161	1392
LOC107336153	1857
LOC107336137	1437
LOC107334496	3187
LOC107334506	6969
LOC107334515	12330
LOC107336767	2836
LOC107336167	2413
LOC107336178	7395
LOC107336827	4600
LOC107336189	5106
LOC107336836	13307
LOC107336778	1172
LOC107336864	33816
LOC107336885	4836
LOC107336878	739
LOC107336892	8181
LOC107336902	4038
LOC107336913	4399
LOC107336926	3513
LOC107336921	9256
LOC107336982	955
LOC107336950	9379
LOC107336931	11606
LOC107336971	1653
LOC107336201	15080
LOC107336993	1638
LOC107336789	1838
LOC107336212	16300
LOC107337003	3928
LOC107337010	3646
LOC107336223	21783
LOC107337068	2535
Trnaa-ggc	72
LOC107337031	5770
LOC107337057	1488
LOC107337078	18883
LOC107337022	7182
LOC107337045	4379
LOC107337092	3481
LOC107337085	1889
LOC107336230	3524
LOC107336241	9357
LOC107336249	32219
LOC107337101	2938
LOC107337106	5569
LOC107337116	23298
LOC107336259	1212
LOC107337150	3533
LOC107337139	1394
LOC107336268	1830
LOC107337157	1516
LOC107337168	5470
LOC107336273	15199
LOC107336800	2262
LOC107336284	23554
LOC107337176	4333
LOC107336293	9642
LOC107336300	13126
LOC107336308	5924
LOC107337186	3438
LOC107336317	6266
LOC107337212	6217
LOC107337204	4331
LOC107336327	5977
LOC107336338	1330
LOC107336350	28856
LOC107337224	44503
LOC107336361	50250
LOC107336369	14797
LOC107337274	7840
LOC107337289	1793
LOC107337299	12071
LOC107336373	16518
LOC107337307	11868
LOC107336813	1473
LOC107337318	26031
LOC107336383	5293
LOC107336395	2877
LOC107337336	7267
LOC107336407	8673
LOC107337345	5394
LOC107336417	1726
LOC107337358	4645
LOC107336426	16715
LOC107337365	3909
LOC107337385	833
LOC107336438	10261
LOC107337379	2027
LOC107336445	22463
LOC107337393	3751
LOC107337404	3739
LOC107336455	7191
LOC107336467	18403
LOC107337429	10229
LOC107337434	2437
LOC107337415	4326
LOC107337444	11902
Trnah-gug	71
LOC107336476	8530
LOC107336488	6548
LOC107336498	23295
LOC107336506	7822
LOC107336517	6914
LOC107336526	12030
LOC107337505	4037
LOC107336535	42831
LOC107336546	15792
LOC107336556	1448
LOC107336567	7009
LOC107337485	2181
LOC107337455	11512
LOC107336577	9644
LOC107336588	4560
LOC107336597	13619
LOC107337492	1627
LOC107337474	18217
LOC107336609	10373
LOC107337497	2083
LOC107337517	7023
LOC107337528	4110
LOC107336620	3989
LOC107337511	2534
LOC107336625	14973
LOC107337536	4405
LOC107336635	7883
LOC107337567	1027
LOC107336646	3064
LOC107336657	2506
LOC107337576	11781
LOC107337548	17976
LOC107337585	2966
LOC107337596	2332
LOC107336668	4988
LOC107337615	10657
LOC107337625	1068
LOC107337604	7476
LOC107336677	9113
LOC107336688	1539
LOC107337634	22728
LOC107337642	1922
LOC107337650	1331
LOC107336697	9713
LOC107336708	22044
LOC107336719	9990
LOC107336728	27265
LOC107337655	2215
LOC107337678	12313
LOC107336820	4109
LOC107337689	7005
LOC107337699	2216
LOC107337706	83277
LOC107337732	5391
LOC107337753	1347
LOC107337741	3222
LOC107337821	11364
LOC107336740	14583
LOC107337758	43073
Trnat-agu	71
LOC107337810	3568
LOC107337780	26990
LOC107337832	3262
LOC107336748	5579
LOC107337843	1486
LOC107337870	6074
LOC107337850	3317
LOC107336757	12664
LOC107337860	6532
LOC107337881	2208
LOC107337890	1341
LOC107337912	1157
LOC107338333	6168
LOC107337921	9488
LOC107338323	6538
LOC107338343	3203
LOC107338367	5727
LOC107338377	12829
LOC107338398	1434
LOC107338405	578
LOC107338387	7908
LOC107338413	2237
LOC107338422	16591
LOC107338428	2089
LOC107338474	2625
LOC107338452	4221
LOC107338467	965
LOC107338440	6769
LOC107338460	742
LOC107337932	800
LOC107337940	5018
LOC107338522	2324
LOC107338482	3257
LOC107338492	3305
LOC107338501	3592
LOC107338531	2954
LOC107337951	19805
LOC107338539	6365
LOC107338549	8987
LOC107338611	3071
LOC107338604	3334
LOC107338596	8550
LOC107338585	3957
LOC107338578	4467
LOC107338649	1476
LOC107338618	20007
LOC107338640	942
LOC107338628	4809
LOC107338672	2156
LOC107338658	8082
LOC107338727	5569
LOC107338765	1151
LOC107338783	1188
LOC107338775	5236
LOC107338743	3914
LOC107338754	1683
LOC107338683	14799
LOC107338788	3670
LOC107338826	2464
LOC107337962	2903
LOC107338865	2640
LOC107338882	1400
LOC107337974	9374
LOC107338836	4302
LOC107337983	1656
LOC107338844	2981
LOC107338854	3352
LOC107338805	12532
LOC107337991	4302
LOC107338797	8160
LOC107338815	4039
LOC107338892	8256
Trnan-guu	73
LOC107338901	1545
LOC107338002	10839
LOC107338913	3153
LOC107338923	978
LOC107338934	374
LOC107338013	62322
LOC107339004	3794
LOC107339022	4834
LOC107338955	18895
LOC107338943	5207
LOC107338021	2910
LOC107339031	2160
LOC107339049	7637
LOC107339055	1848
LOC107339072	2459
LOC107339061	11158
LOC107339083	6281
LOC107338031	8082
LOC107339127	27025
LOC107338042	16121
LOC107339195	744
LOC107339111	9629
LOC107338054	10084
LOC107338064	1644
LOC107338076	5390
LOC107338087	41156
LOC107338099	20860
LOC107339170	6444
LOC107338110	8685
LOC107338122	19240
LOC107338132	10778
LOC107339187	1092
LOC107339189	996
LOC107338141	16139
LOC107339178	4370
LOC107339203	1120
LOC107338310	1210
LOC107339211	2506
LOC107338316	2506
LOC107339222	6579
LOC107338153	22563
LOC107338163	3765
LOC107338174	18020
LOC107339231	2083
LOC107339242	16347
LOC107339258	2680
LOC107339281	1146
LOC107339270	1516
LOC107339250	11093
LOC107338185	14424
LOC107339299	2737
LOC107339290	1838
LOC107338196	21289
LOC107339309	4859
LOC107338206	5983
LOC107339312	703
LOC107338213	14049
LOC107339318	5666
LOC107339359	3000
LOC107339349	11522
LOC107339367	13612
LOC107339389	9893
LOC107338224	6369
LOC107339405	12386
LOC107339430	9157
LOC107338233	8555
LOC107339413	5321
LOC107339515	10105
LOC107339493	7956
LOC107339457	22387
LOC107339482	16867
LOC107339504	3256
LOC107338241	33323
LOC107339521	1625
LOC107339529	2077
LOC107339537	5176
LOC107339563	14594
LOC107338250	1451
LOC107338260	906
LOC107339577	29221
LOC107339640	26667
LOC107339628	695
LOC107339588	33039
LOC107339617	27749
LOC107338271	2590
LOC107339567	18681
LOC107339647	617
LOC107339669	1114
LOC107339657	737
LOC107339674	5218
LOC107339714	12179
LOC107339698	11069
LOC107339723	22519
LOC107339745	26125
LOC107338283	34903
LOC107339750	25576
LOC107338301	473
LOC107340202	7185
LOC107340213	660
LOC107340220	804
LOC107339783	524
LOC107340241	2172
LOC107340249	9173
LOC107340266	1706
LOC107339808	59977
LOC107339812	5305
LOC107339816	26495
LOC107340297	13149
LOC107339824	8453
LOC107339836	26142
LOC107339847	41878
LOC107339858	34901
LOC107340287	32091
LOC107340328	11869
LOC107340318	2005
LOC107340273	55152
LOC107340347	710
LOC107340340	774
LOC107339865	1250
LOC107339876	839
LOC107339885	1956
Trnat-agu	72
LOC107340355	531
LOC107340362	2707
LOC107339899	935
LOC107339905	926
LOC107340408	18653
LOC107340400	774
LOC107340379	2830
LOC107340386	7596
LOC107340393	1916
LOC107340415	8806
LOC107340421	24934
LOC107340428	37228
LOC107340158	4338
LOC107340444	5181
LOC107340434	1481
LOC107339914	5094
LOC107339925	3799
LOC107340459	1431
LOC107340470	1082
LOC107340478	3840
LOC107340506	16595
LOC107340487	1089
LOC107339932	36367
LOC107340498	2493
LOC107339941	15443
LOC107339951	1358
Trnaq-uug	71
LOC107339969	6334
LOC107340514	4278
LOC107340165	1853
LOC107340532	11509
LOC107340523	9874
LOC107339980	34919
LOC107339988	24223
LOC107340550	5128
LOC107339999	10266
LOC107340554	3333
LOC107340571	2706
LOC107340008	32326
LOC107340580	4115
LOC107340588	16196
LOC107340598	56885
LOC107340614	13430
LOC107340022	1652
LOC107340643	3490
LOC107340032	19996
LOC107340653	1160
LOC107340661	7654
LOC107340175	3873
LOC107340672	6883
LOC107340690	3034
LOC107340703	7062
LOC107340043	3522
LOC107340714	25619
LOC107340054	1981
LOC107340695	3167
LOC107340072	4171
LOC107340080	8270
LOC107340086	27918
LOC107340718	6426
LOC107340094	7680
LOC107340105	12106
LOC107340730	551
LOC107340116	6582
LOC107340737	2977
LOC107340751	4825
LOC107340762	7764
LOC107340127	1238
LOC107340774	6334
LOC107340795	15355
LOC107340783	16642
LOC107340135	2177
LOC107340141	605
LOC107340150	2436
LOC107340193	2479
LOC107341131	1497
LOC107340822	458
LOC107340831	109556
LOC107341207	12295
LOC107341195	2833
LOC107341136	889
LOC107340838	6703
LOC107341241	881
LOC107341221	13795
LOC107341211	18213
LOC107340848	7103
LOC107341230	5631
LOC107340856	4849
LOC107340867	2585
LOC107341252	7015
LOC107340878	12972
LOC107340887	4301
LOC107341263	4608
LOC107341274	3976
LOC107341143	2604
LOC107341285	8083
LOC107341281	19718
LOC107341295	14410
LOC107341304	3322
LOC107341350	5147
LOC107341311	11149
LOC107341342	4095
LOC107340898	1487
LOC107340909	29419
LOC107341358	1623
LOC107341369	20382
LOC107341380	5783
LOC107340919	3846
LOC107341400	16328
LOC107341388	2387
LOC107341412	1685
LOC107340929	518
LOC107341419	1604
LOC107340939	17448
LOC107340950	44130
LOC107340960	1048
LOC107341429	3798
LOC107341151	1563
LOC107341439	9554
LOC107341451	11397
LOC107341458	1395
LOC107341474	1689
LOC107341469	1962
LOC107341477	4205
LOC107341487	16339
LOC107341564	12939
LOC107340978	10360
LOC107341575	1417
LOC107341551	5546
LOC107341597	31334
LOC107341512	16643
LOC107341604	1550
LOC107341586	9880
LOC107341495	7733
LOC107340985	3452
LOC107341635	4520
LOC107341612	26702
LOC107341643	2362
LOC107340995	830
LOC107341006	488
LOC107341661	21390
LOC107341672	17591
LOC107341676	456
LOC107341014	17047
LOC107341021	3162
LOC107341029	515
LOC107341681	1732
LOC107341693	990
LOC107341044	1509
Trnai-uau	72
LOC107341063	1649
LOC107341167	983
LOC107341695	5694
LOC107341070	2266
LOC107341178	1174
LOC107341079	2044
LOC107341089	828
LOC107341100	2736
LOC107341109	2597
LOC107341713	2268
LOC107341720	5426
LOC107341702	4031
LOC107341725	12553
LOC107341188	993
LOC107341768	1701
LOC107341757	10167
LOC107341733	14738
LOC107341776	1855
LOC107341785	2303
LOC107341119	4936
LOC107341794	6223
LOC107342239	2269
LOC107341806	15827
LOC107341815	32803
LOC107342266	1790
LOC107342278	5457
LOC107341824	3278
LOC107342289	1988
LOC107341835	1311
LOC107342297	12286
LOC107341846	14657
LOC107341857	14313
LOC107342394	4206
LOC107342403	24931
LOC107342314	42520
LOC107342412	4050
LOC107341867	11130
LOC107342423	4390
LOC107342441	18382
LOC107342454	5409
LOC107341875	8003
LOC107342248	3333
LOC107341886	23697
LOC107342609	733
LOC107342589	4069
LOC107342473	42380
LOC107342540	4765
Trnat-ggu	72
LOC107342616	13347
LOC107342458	28416
LOC107342502	2714
LOC107342557	3080
LOC107341898	14977
LOC107341910	17597
LOC107342579	1908
LOC107342529	10429
LOC107342492	5155
LOC107341924	788
LOC107342518	12269
LOC107341931	9075
LOC107341938	1244
LOC107341949	12533
LOC107342568	1744
LOC107342599	596
LOC107341960	15279
LOC107342682	1583
LOC107342695	1148
LOC107342662	2256
LOC107342645	17482
LOC107342672	1301
LOC107342622	4390
LOC107342688	1364
LOC107341971	4985
LOC107342702	433
LOC107342710	6986
LOC107341981	1389
LOC107342729	2824
LOC107342740	4393
LOC107342747	3171
LOC107342767	5060
LOC107342773	3796
LOC107342758	5599
LOC107342775	8596
LOC107342785	6707
LOC107341992	1737
LOC107342800	3411
LOC107342811	4716
LOC107342911	2516
LOC107342856	10256
LOC107342887	2807
LOC107342002	11074
LOC107342013	10653
LOC107342025	9699
LOC107342846	3175
LOC107342036	10381
LOC107342829	8090
LOC107342820	7997
LOC107342044	1645
LOC107342920	2151
LOC107342927	4190
LOC107342941	2564
LOC107342053	662
LOC107342062	2532
LOC107342968	3250
LOC107342957	5674
LOC107342073	3664
LOC107342085	7901
LOC107342950	1402
LOC107342094	18787
LOC107342101	13139
LOC107343010	12485
LOC107342993	9218
LOC107342976	12335
LOC107343016	9862
LOC107342113	21771
LOC107343051	2886
LOC107343027	6906
LOC107343044	3252
LOC107343053	3882
